Year,Quarter,Workplace,VacancyCount,Headline
2021,3,Hässleholm,10.0,"['Extrajobb som orderplockare på Bergendahls lager - Hässleholm', 'Lagerarbetare - Orderplock med truck, Timanställning', 'Extra Brevbärare/Sorterare, Hässleholm', 'Arbetshandledare Daglig verksamhet Ekeliden, 75%', 'Extrajobb som lagermedarbetare på Bergendahls i Hässleholm']"
2021,3,Håbo,3.0,"['Extrajobb barnvakt Uppsala Bålsta 0-2 gånger/månad - Kollektivavtal', 'Extrajobb barnvakt Uppsala Bålsta 0-2 gånger/månad - Kollektivavtal', 'Extrajobb barnvakt Uppsala Bålsta 0-2 gånger/månad - Kollektivavtal']"
2021,3,Höganäs,3.0,"['Brevbärare Höganäs, behovsanställning', 'Fransktalande barnvakt / French speaking babysitter in Jonstorp, Höganäs']"
2021,3,Hörby,1.0,['Familj söker nanny till Hörby EXTRAJOBB']
2021,3,Höör,4.0,"['Waldorfskola söker flera pedagoger', 'Barnvakt sökes till Höör EXTRAJOBB']"
2021,3,Järfälla,11.0,"['Terminalarbetare/Viksjö', 'Barnvakt Extrajobb Jakobsberg 3-4 fm/vecka - Kollektivavtal', 'Extrajobb Barnvakt Stockholm Järfälla 1-2em varannan vecka - Kollektivavtal', 'Lagerpersonal sökes till Airmee i Järfälla.', 'Barnvakt Extrajobb Järfälla 2-3 ggr/vecka - Kollektivavtal']"
2021,3,Jönköping,138.0,"['Extrajobb som truckförare på Lindab!', 'Lagermedarbetare med truckkort sökes för extrajobb på kvällar!', 'B-chaufför sökes för extrajobb!', 'Blomleverantör sökes för sommarvikariat i Jönköping', 'Ledigt extrajobb på lager i Jönköping!']"
2021,3,Kalix,8.0,"['Morgondistributör Kalix/Töre', 'Två arbetshandledare ref. nr. 99/21', 'Distributörer, Kalix och Töre', 'Morgondistributör Kalix/Töre']"
2021,3,Kalmar,29.0,"['Vaccina söker sjuksköterskor för vaccinering i Kalmar', 'Visstidsanställda till äldreomsorgen', 'Extrajobb barnvakt Kalmar 1 eftermiddag/v - Kollektivavtal ', 'Restaurant, helgjobb', 'Jobba som timvikarie i resurspoolen och gör skillnad!']"
2021,3,Karlshamn,6.0,"['Behandlingsassistent till Mariegårdens stödboende', 'Vaccina söker sjuksköterskor för vaccinering i Karlshamn', 'Undersköterskor sökes till Karlshamn för antikropps- och antigentestning...', 'Extrajobb inom Livsmedelsindustri i Tingsryd', 'Undersköterskor sökes till Karlshamn för antikropps- och antigentestning...']"
2021,3,Karlskoga,2.0,"['Extraarbete som receptionist i Karlskoga', 'Extraarbete som receptionist i Karlskoga']"
2021,3,Karlskrona,9.0,"['Extraarbetare till större produktion', 'Extraarbetare till större produktion', 'Jobba som timvikarie i resurspoolen och gör skillnad!', 'Truckförare för extrajobb sökes', 'Stjärnsäljare extra vid behov till Life Lyckeby!']"
2021,3,Karlstad,16.0,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Maskinoperatörer för extrajobb till Tetra Pak', 'Kafémedarbetare med köksvana', 'Vi söker butiksmedarbetare till Ica, Coop och Hemköp i Värmland!', 'Processoperatör på deltid till storsatsande Biosorbe!']"
2021,3,Katrineholm,40.0,"['Aktivt extrajobb som orderplockare på Dermarome - Katrineholm', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...', 'Timvikarier till arbete på terminal, Katrineholm', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...', 'Vaccina söker sjuksköterskor för vaccinering mot covid-19 i Katrineholm ...']"
2021,3,Kiruna,9.0,"['Extra Chaufför C, Kiruna', 'Vi söker dig som vill arbeta extra på paketterminal!', 'Vi söker dig som vill arbeta extra på paketterminal!', 'Extra Brevbärare, Vittangi']"
2021,3,Klippan,3.0,"['Brevbärare Klippan, behovsanställning', 'Handledare till daglig verksamhet']"
2021,3,Knivsta,4.0,"['Barnvakt Extrajobb Märsta Odensala 1-2  em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Märsta Odensala 1-2  em/vecka - Kollektivavtal', 'Extrajobb Barnvakt Knivsta 80 timmar per månad - Kollektivavtal', 'Servicemedarbetare för Knivsta elbilspool']"
2021,3,Kristianstad,59.0,"['Familj söker nanny till Fjälkinge EXTRAJOBB', 'Barnvakt sökes till Kristianstad EXTRAJOBB', 'Extrajobb till Orkla i Tollarp', 'Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...', 'Vaccina söker sjuksköterskor på deltid för covid-vaccinering i Kristianstad']"
2021,3,Kumla,2.0,"['Receptionistvikarie sökes till Lekeberg, Hallsberg och Kumla', 'Administratör till anstalten Kumla']"
2021,3,Kungsbacka,67.0,"['Barnvakt Extrajobb Göteborg Billdal 2 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Göteborg Billdal 2 em/vecka - Kollektivavtal', 'Kvinnlig avlösare till vaken natt varannan fredag', 'Extra Brevbärare, Kungsbacka', 'Enhetschef till Bostad med särskild service, Kungsbacka Kommun']"
2021,3,Kungälv,32.0,"['Receptionist till Kungälv', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering i Kun...', 'Vaccina söker sjuksköterskor för covid-vaccinering i Kungälv', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering i Kun...', 'Vaccina söker sjuksköterskor för covid-vaccinering i Kungälv']"
2021,3,Kävlinge,7.0,"['Barnvakt sökes till Kävlinge EXTRAJOBB', 'Barnvakt sökes till Löddeköpinge EXTRAJOBB', 'Barnvakt sökes till Kävlinge EXTRAJOBB', 'Barnvakt Extrajobb Kävlinge 1-3 ggr/månad - Kollektivavtal', 'Barnvakt sökes till Kävlinge EXTRAJOBB']"
2021,3,Köping,13.0,"['Extrajobb barnvakt Köping Kolsva 1-2 ggr/mån - Kollektivavtal', 'Uniflex söker studerande truckförare till uppdrag i Eskilstuna!', 'Extrajobb barnvakt Köping Kolsva 1-2 ggr/mån - Kollektivavtal', 'Extrajobb barnvakt Köping Kolsva 1-2 ggr/mån - Kollektivavtal']"
2021,3,Laholm,4.0,"['Handledare till Yrkes- och studieförberedande utbildning på timmar', 'Gruppledare till Daglig verksamhet, Byggåtervinningen', 'Socialsekreterare till Vuxenenheten, Laholms kommun', 'Produktionsmedarbetare till kund i Laholm']"
2021,3,Landskrona,79.0,"['Extrapersonal sökes till Eniva Isolerproffs ', 'Extrapersonal sökes på måndagar till NA-KD', 'Deltidsarbetande lagermedarbetare sökes till kund i Helsingborg', 'Extrapersonal sökes dagtid till NA-KD', 'Egenföretagare sökes till extra arbete på NA-KD']"
2021,3,Lekeberg,1.0,"['Handledare till Daglig verksamhet, LSS, vikariat']"
2021,3,Leksand,35.0,"['Extra Brevbärare, Leksand', 'Extrajobb som receptionist på Dalecarlia Hotel & Spa', 'Extrajobba på Clas Ohlsons lager, Insjön']"
2021,3,Lerum,3.0,"['Stödpedagog sökes till Seatons gruppbostad, Bmss', 'Metodutvecklare', 'Extrajobb som personlig assistent i Lerum']"
2021,3,Lidingö,87.0,"['Barnvakt Extrajobb Lidingö 1 em/v - Kollektivavtal', 'Extrajobb barnvakt Lidingö 2-3 tillfällen/månad - Kollektivavtal', 'Barnvakt Extrajobb Lidingö 1 em/v - Kollektivavtal', 'Barnvakt Extrajobb Lidingö Mosstorp 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lidingö 1 em/vecka - Kollektivavtal']"
2021,3,Lidköping,20.0,"['Extrapersonal sökes i Skaraborg.', 'Studerande revisionsassistenter till PwC Skövde/Lidköping', 'Extra Brevbärare, Lidköping', 'Receptionist till Lidköping', 'SiS Margretelund söker Behandlingspedagog med ansvar för behandlingsprogram']"
2021,3,Lindesberg,4.0,"['Extra Brevbärare, Lindesberg', 'Ledsagare']"
2021,3,Linköping,139.0,"['Utvecklingsledare till daglig verksamhet', 'Stödassistent till Furirgatans elevhem', 'Boendestödjare till Gränsliden träningsboende', 'Butiksextra hos Lindex i Linköping, Norrköping, Mjölby och Motala!', 'Butiksextra hos Lindex i Linköping, Norrköping, Mjölby och Motala!']"
2021,3,Ljungby,12.0,"['EXTRA JOBB LJUNGBY', 'Är du student eller pensionär och vill arbeta extra?', 'Truckförare kategori C till deltidsuppdrag utanför Ljungby! ', 'Extra Brevbärare, Ljungby']"
2021,3,Ljusdal,1.0,['Verksamhetschef/Föreståndare']
2021,3,Lomma,17.0,"['Barnvakt Extrajobb Lomma 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lomma 2 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lomma 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lomma 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lomma 1 em/vecka - Kollektivavtal']"
2021,3,Ludvika,7.0,"['Handledare till Yrkes- och studieförberedande utbildning på timmar', 'Student till kund i Ludvika', 'Student till kund i Ludvika', 'Extra Brevbärare, Ludvika', 'Student till kund i Ludvika']"
2021,3,Luleå,91.0,"['Lagerarbetare - extrajobb', 'Studenter sökes för extrajobb inom livsmedelsproduktion i Luleå!', 'Budbilsförare sökes för extra jobb!', 'Studenter sökes för extraarbete!', 'Extraarbete för långsiktigt uppdrag!']"
2021,3,Lund,45.0,"['Barnvakt Extrajobb Lund 1 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Lund 1-2 em/vecka - Kollektivavtal', 'Butiksmedarbetare till ICA i Lund och Malmö', 'Butiksmedarbetare för extraarbete i Malmö och Lund', 'Bästa extrajobbet! Assistent till flicka i Lund']"
2021,3,Malmö,575.0,"['Budbilschaufför sökes till Malmö', 'Vaccina söker sjuksköterskor för vaccinering i Malmö/Vellinge.', 'Barnpassning i Malmö EXTRAJOBB ', 'Lagerarbetare', 'Stödpedagog med utökad uppdrag']"
2021,3,Malå,2.0,['Morgondistributör Malå/Norsjö']
2021,3,Mariestad,17.0,"['Extra Brevbärare, Mariestad', 'Extra Brevbärare, Mariestad', 'Extrajobb inom industri & lager', 'Arena Personal söker vaktmästare/Folkparksvärd', 'Extra Brevbärare, Mariestad']"
2021,3,Mark,2.0,"['Pedagogisk och engagerad assistent sökes till 12-årig flicka. ', 'Pedagogisk och engagerad assistent sökes till 12-årig flicka. ']"
2021,3,Markaryd,2.0,"['Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...', 'Vaccina söker sjuksköterskor på heltid och deltid för vaccinering mot co...']"
2021,3,Mellerud,2.0,"['Barnvakt Extrajobb Mellerud 1 dag/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Mellerud 1 dag/varannan vecka - Kollektivavtal']"
2021,3,Mjölby,20.0,"['Stödassistenter till Rustningsgatan, 75-100 %', 'Enhetschef till Follkungagårdens vårdboende och hemtjänst', 'Skötare till Slomarps gård, 75%', 'Extra Brevbärare, Mjölby', 'Boendestödjare till Hagabackens servicebostad och boendestöd']"
2021,3,Mora,2.0,"['Är du pensionär eller student och duktig på finmekanik? ', 'Handledare till Yrkes- och studieförberedande utbildning på timmar']"
2021,3,Motala,1.0,['Stödassistent Daglig verksamhet']
2021,3,Mölndal,49.0,"['Barnvakt sökes till Kållered EXTRAJOBB', 'Student med B-körkort som vill arbeta extra och dela ut kataloger sökes!', 'Dansktalande Kvalitativ intervjuare (extraarbete)', 'Barnvakt sökes till Lindome EXTRAJOBB', 'Lagerarbetare till Mölndal']"
2021,3,Mönsterås,2.0,"['Ekonomiadministratör ', 'Medarbetare till integrationsprojekt']"
2021,3,Nacka,121.0,"['Barnvakt Extrajobb Nacka 2 em/v - Kollektivavtal', 'Barnvakt Extrajobb Nacka Stockholm 2-3 gånger/v - Kollektivavtal', 'Barnvakt Extrajobb Nacka Saltsjö-Boo 2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Nacka Saltsjö-Duvnäs 2-3 em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Nacka Saltsjö-Boo 2 em/vecka - Kollektivavtal']"
2021,3,Nora,2.0,"['Undersköterskor sökes till Nora för antikropps- och antigentestning av C...', 'Undersköterskor sökes till Nora för antikropps- och antigentestning av C...']"
2021,3,Nordmaling,6.0,"['Vaccina söker sjuksköterskor för vaccinering i Nordmaling.', 'Timanställning för kund i Rundvik', 'Vaccina söker sjuksköterskor för vaccinering i Nordmaling.', 'Timanställning för kund i Rundvik', 'Vaccina söker sjuksköterskor för vaccinering i Nordmaling.']"
2021,3,Norrköping,15.0,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Kandidatansvarig på deltid till Manpower', 'HR-assistent till Bonnier på deltid.', 'Långsiktigt extrajobb som orderplockare till Martin & Servera i Norrköping', 'Stödassistent till daglig verksamhet i Kolmården']"
2021,3,Norrtälje,25.0,"['Extrajobb Barnvakt Stockholm Norrtälje 1 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Stockholm Norrtälje 2-3fm per vecka - Kollektivavtal', 'Stödassistent/uska till Tiohundras LSS-verksamheter, tim, Norrtälje Kommun', 'Timvikarier till Nytida Rånäs Lanternan', 'Extrajobb Barnvakt Stockholm Norrtälje 1 em/v - Kollektivavtal ']"
2021,3,Nykvarn,5.0,"['Personlig assistent timmisar NYKVARN', 'Lagerarbetare till Nykvarn, timanställning', 'Lagerarbetare till Nykvarn']"
2021,3,Nyköping,24.0,"['Inventera i Hälleforsnäs tisdag 21 september!', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering mot c...', 'Inventera i Nyköping onsdag 8 september!', 'Extrajobb som receptionist hos Schneider Electric i Nyköping!']"
2021,3,Nynäshamn,16.0,"['Barnvakt Extrajobb Sorunda 1-2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Sorunda 1-2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Sorunda 1-2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Sorunda 1-2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Sorunda 1-2 em/varannan vecka - Kollektivavtal']"
2021,3,Nässjö,14.0,"['Barnvakt Extrajobb Malmbäck Sporadiskt vid behov - Kollektivavtal ', 'Behovspersonal/Lagerarbetare', 'Barnvakt Extrajobb Malmbäck Sporadiskt vid behov - Kollektivavtal ', 'Barnvakt Extrajobb Malmbäck sporadiskt upplägg på helger', 'Barnvakt Extrajobb Malmbäck Sporadiskt vid behov - Kollektivavtal ']"
2021,3,Oskarshamn,2.0,['Ledigt jobb som extraanställd lokalvårdare i Oskarshamn']
2021,3,Oxelösund,12.0,"['Vaccina söker sjuksköterskor på heltid samt deltid för covid-vaccinering...', 'Vaccina söker sjuksköterskor på heltid samt deltid för covid-vaccinering...', 'Vaccina söker sjuksköterskor på heltid samt deltid för covid-vaccinering...', 'Vaccina söker sjuksköterskor på heltid samt deltid för covid-vaccinering...', 'Industrilackerare till helgskift i Oxelösund']"
2021,3,Partille,7.0,"['Vaccina söker sjuksköterskor på heltid & deltid för vaccinering mot covi...', 'Receptionist till Partille', 'Vaccina söker sjuksköterskor på heltid & deltid för vaccinering mot covi...', 'Vi söker en Ekonomiassistent på deltid!', 'Vaccina söker sjuksköterskor på heltid & deltid för vaccinering mot covi...']"
2021,3,Piteå,15.0,"['Extra Brevbärare, Piteå', 'Sjuksköterskor med betald restid sökes i Piteå för covidvaccinering i Sk...', 'Barnvakt Extrajobb Piteå Sporadiskt vid behov - Kollektivavtal', 'Morgondistributör Piteå', 'Distributörer, Piteå']"
2021,3,Robertsfors,6.0,"['Vaccina söker sjuksköterskor för vaccinering i Robertsfors.', 'Vaccina söker sjuksköterskor för vaccinering i Robertsfors.', 'Vaccina söker sjuksköterskor för vaccinering i Robertsfors.', 'Extra Brevbärare, Robertsfors', 'Vaccina söker sjuksköterskor för vaccinering i Robertsfors.']"
2021,3,Ronneby,3.0,"['Extrajobb inom Livsmedelsindustri i Tingsryd', 'Stödassistent/handledare sysselsättning', 'Barnvakt sökes till Ronneby (Aspan) EXTRAJOBB']"
2021,3,Rättvik,2.0,"['Extra Chaufför B, Rättvik']"
2021,3,Sala,1.0,"['Vikarierande arbetshandledare till Silverhuset, Daglig verksamhet']"
2021,3,Sandviken,4.0,"['Fitness24Seven söker Timvikarierande Site Responsible till Sandviken!', 'Enhetschef Daglig verksamhet SoL och LSS', 'Extra Brevbärare, Sandviken']"
2021,3,Sigtuna,57.0,"['Extrajobb som paketsorterare till terminal på Arlanda! ', 'Studenter sökes till Arlanda för arbete som bagagehanterare!', 'Extrajobb på morgonen som paketsorterare till terminal på Arlanda! ', 'Nanny sökes till Märsta EXTRAJOBB', 'Barnvakt Extrajobb Sigtuna Roserberg 3 dagar/v - Kollektivavtal']"
2021,3,Simrishamn,12.0,"['Undersköterskor sökes till Simrishamn för antikroppstestning av Covid-19', 'Undersköterskor sökes till Simrishamn för antikroppstestning av Covid-19', 'Vaccina söker sjuksköterskor för vaccinering i Simrishamn.', 'Vikarier till LSS och socialpsykiatrins verksamhet', 'Undersköterskor sökes till Simrishamn för antikroppstestning av Covid-19']"
2021,3,Sjöbo,4.0,"['Barnvakt sökes till Kristianstad EXTRAJOBB', 'Barnpassning utanför Sjöbo EXTRAJOBB ', 'Barnvakt sökes till Blentarp EXTRAJOBB', 'Barnvakt sökes till Blentarp EXTRAJOBB']"
2021,3,Skara,9.0,"['Extrapersonal sökes i Skaraborg!', 'Extrapersonal sökes i Skaraborg!', 'Medarbetare daglig verksamhet', 'Extrapersonal sökes i Skaraborg!', 'Extrapersonal sökes i Skaraborg!']"
2021,3,Skellefteå,52.0,"['Stödassistent, socialpsykiatrin', 'Sjuksköterskor sökes för covidvaccinering i Skellefteå', 'Distributör, Malå - Norsjö', 'Sjuksköterskor sökes för covidvaccinering i Skellefteå', 'Sjuksköterskor sökes för covidvaccinering i Skellefteå']"
2021,3,Skurup,6.0,"['Barnvakt Extrajobb Skurup 3 dagar/vecka - Kollektivavtal', 'Barnvakt Extrajobb Skurup 3 dagar/vecka - Kollektivavtal', 'Timanställning hos kvinna med psykisk funktionsnedsättning', 'Deltidsarbete på natt till terminal på Sturup']"
2021,3,Skövde,39.0,"['Vi söker stödassistent till Kyrkbacken', 'Receptionist till Skövde', 'Boendestödjare vuxenstödsavdelningen', 'Vaccina söker sjuksköterskor på heltid samt deltid för vaccinering i Skövde', 'Extrapersonal sökes i Skaraborg']"
2021,3,Sollentuna,47.0,"['Morgonpigg student för extrajobb i sortering 05.15-08.45 på DHL Arlanda', 'Deltidsjobb inom lager i Sollentuna', 'Timvikarier till arbetsinriktad daglig verksamhet ', 'Barnvakt Extrajobb Stockholm Sollentuna 1-2 em/v - Kollektivavtal', 'Barnvakt Extrajobb Sollentuna/Blåsut 3 gånger/vecka - Kollektivavtal']"
2021,3,Solna,116.0,"['Danish speaking babysitter in Täby', 'Extrajobb barnvakt Solna 5 em/v - Kollektivavtal', 'Extrajobb barnvakt Stockholm Solna 1 eftermiddag/v - Kollektivavtal ', 'Studenter sökes omgående att inventera i Södertäljeområdet!', 'Studerar du i dagsläget och är på jakt efter ett deltidsjobb kvällstid?']"
2021,3,Sotenäs,1.0,['Utvecklare rehabilitering']
2021,3,Staffanstorp,16.0,"['truckförare staffanstorp', 'truckförare staffanstorp', 'truckförare malmö']"
2021,3,Stenungsund,46.0,"['Stenungsunds kommun söker barnskötare - Vikariat', 'Nösnäsgymnasiet söker lärare i Matematik och Naturkunskap', 'Undersköterskor sökes till Stenungsund för antigen- och antikroppstestni...', 'Samordnare till Stenungsund Arena', 'Stenungsunds kommun söker en erfaren utredare till sektor utbildning']"
2021,3,Stockholm,1531.0,"['Extrajobb Barnvakt/Nanny 3 uppdrag Södermalm Kollektivavtal', 'Barnvakt Extrajobb Stockholm Gröndal 1-2 gånger/månad - Kollektivavtal', 'Extrajobb barnvakt Stockholm Kungsholmen 2-3 em/v - Kollektivavtal', 'Stockholms bästa budbilsförare', 'Extrajobb som orderplockare på Dagabs lager i Jordbro']"
2021,3,Strängnäs,20.0,"['Distributörer till Söndagar i Mariefred', 'Sjuksköterskor med betald restid sökes för covidvaccinering i Strängnäs', 'Sjuksköterskor med betald restid sökes för covidvaccinering i Strängnäs', 'Studenter för extraarbete till Strängnäs och Eskilstuna', 'Sjuksköterskor med betald restid sökes för covidvaccinering i Strängnäs']"
2021,3,Strömstad,7.0,"['Butiksmedarbetare i Strömstad', 'Personlig assistent - Strömstad - deltid', 'Personlig assistent - Strömstad - deltid', 'Merchandiser till Strömstad på deltid', 'Mystery Shopper Strömstad som kan norska']"
2021,3,Sundbyberg,2.0,"['Extrajobb Barnvakt Stockholm Sundbyberg 1-2 em/v - Kollektivavtal ', 'Extrajobb Barnvakt Sundbyberg 1 dag/v - Kollektivavtal']"
2021,3,Sundsvall,60.0,"['Fotbollsintresserad eventpersonal sökes till eventturné!', 'Extra Terminalarbetare,', 'Extra Brevbärare, Sundsvall', 'Kvällsjobb 18:00-22:00 PostNord i Sundsvall', 'Barnvakt Extrajobb Sundsvall 1 eftermiddag/vecka - Kollektivavtal']"
2021,3,Sunne,1.0,['Habiliteringsassistent inom socialpsykiatrin']
2021,3,Svalöv,1.0,['Barnvakt sökes till Teckomatorp EXTRAJOBB']
2021,3,Svedala,34.0,"['Barnvakt Extrajobb Malmö Svedala 10-20 timmar/vecka - Kollektivavtal', 'Familj söker barnvakt till Svedala EXTRAJOBB', 'Morgonpigga sökes för extraarbete på Sturup!', 'Barnvakt sökes till familj i Bara EXTRAJOBB', 'Barnvakt Extrajobb Malmö Svedala 10-20 timmar/vecka - Kollektivavtal']"
2021,3,Söderhamn,1.0,['Case manager']
2021,3,Söderköping,29.0,"['Planeringsenheten söker timvikarier till skola årskurs 1-9', 'Planeringsenheten söker timvikarier till Vård och omsorg', 'Vaccina söker sjuksköterskor för vaccinering i Söderköping.', 'Vaccina söker sjuksköterskor för vaccinering i Söderköping.', 'Planeringsenheten söker timvikarier till barnomsorgen']"
2021,3,Södertälje,56.0,"['Vaccina söker sjuksköterskor för covid-vaccinering i Södertälje', 'Studenter med truckkort', 'Sjuksköterskor med betald restid sökes för covid-vaccinering i Gnesta', 'Chaufför B Södertälje DIP', 'Vaccina söker sjuksköterskor för covid-vaccinering i Södertälje']"
2021,3,Tidaholm,2.0,"['Extra Brevbärare, Tidaholm', 'Extra Brevbärare, Tidaholm']"
2021,3,Tierp,6.0,"['Vaccina söker sjuksköterskor för covid-vaccinationer i Tierp', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Tierp', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Tierp', 'Arbetshandledare Daglig verksamhet, Funktionshindradeomsorgen', 'Vaccina söker sjuksköterskor för covid-vaccinationer i Tierp']"
2021,3,Timrå,6.0,"['Individstöd Socialförvaltningen, Individ och familjeomsorg', 'Extrajobb Barnvakt Sundsvall Söråker Sporadiskt vid behov  - Kollektivavtal', 'Extrajobb Barnvakt Sundsvall Söråker Sporadiskt vid behov  - Kollektivavtal', 'Extrajobb Barnvakt Sundsvall Söråker Sporadiskt vid behov  - Kollektivavtal', 'Extrajobb Barnvakt Sundsvall Söråker Sporadiskt vid behov  - Kollektivavtal']"
2021,3,Tingsryd,7.0,"['Extrajobb inom industrin i Tingsryd', 'Extrajobb inom industrin i Tingsryd', 'Extrajobb inom Livsmedelsindustri i Tingsryd', 'Extrajobb inom industrin i Tingsryd']"
2021,3,Torsby,1.0,"['Extra Brevbärare, Torsby']"
2021,3,Torsås,1.0,"['Ledsagare, kontaktpersoner och avlösare inom LSS']"
2021,3,Tranemo,1.0,['Vi söker dig med annan huvudsaklig sysselsättning!']
2021,3,Tranås,6.0,"['Barnvakt Extrajobb Tranås Sporadiskt vid behov - Kollektivavtal', 'Barnvakt Extrajobb Tranås Sporadiskt vid behov - Kollektivavtal', 'Barnvakt Extrajobb Tranås Sporadiskt vid behov - Kollektivavtal', 'Arbetsterapeut till daglig verksamhet, Tranås kommun', 'Barnvakt Extrajobb Tranås Sporadiskt vid behov - Kollektivavtal']"
2021,3,Trelleborg,13.0,"['Stödassistent, Daglig verksamhet LSS', 'Barnvakt sökes till Trelleborg EXTRAJOBB', 'Barnvakt sökes till Trelleborg EXTRAJOBB', 'Stödassistent, Daglig verksamhet LSS', 'Barnvakt sökes till Trelleborg EXTRAJOBB']"
2021,3,Trollhättan,61.0,"['Extrajobb som truckförare på Siemens i Trollhättan', 'Butiksextra på Hemtex i Trollhättan, Stenungsund, Uddevalla/Torp mfl.', 'Extrapersonal sökes till Trollhättan', 'Butiksextra på Hemtex i Trollhättan, Stenungsund, Uddevalla/Torp mfl.', 'Sjuksköterskor för vaccinering i Trollhättan']"
2021,3,Trosa,14.0,"['Vaccina söker sjuksköterskor för vaccinering i Trosa.', 'Receptionist på deltid till Trosa', 'Vaccina söker sjuksköterskor för vaccinering i Trosa.', 'Sjuksköterskor med betald restid sökes för covid-vaccinering i Trosa', 'Receptionist på deltid till Trosa']"
2021,3,Tyresö,16.0,"['Barnvakt Extra Stockholm Vendelsö 1 em/vecka - Kollektivavta', 'Barnvakt Extra Stockholm Vendelsö 1 em/vecka - Kollektivavta', 'Barnvakt Extra Stockholm Vendelsö 1 em/vecka - Kollektivavta', 'Extra Brevbärare Tyresö', 'Barnvakt Extra Stockholm Vendelsö 1 em/vecka - Kollektivavta']"
2021,3,Täby,68.0,"['Barnvakt Extrajobb Täby 1-2 em/varannan vecka - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Täby 2 fm/vecka - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Täby 1-2em/vecka - Kollektivavtal', 'Barnvakt Extrajobb Stockholm Täby 1-2 em/vecka - Kollektivavtal', 'Extrajobb barnvakt 1 tillfälle/veckan Stockholm Täby - Kollektivavtal']"
2021,3,Uddevalla,5.0,"['Receptionist till Uddevalla', 'Receptionist till Uddevalla', 'Sjuksköterskor för covid-vaccinering i Uddevalla', 'Extrajobb som lokalvårdare i Uddevalla', 'Sjuksköterskor för covid-vaccinering i Uddevalla']"
2021,3,Ulricehamn,21.0,"['Vill du arbeta extra inom produktion?', 'Vill du arbeta extra inom produktion?', 'Vi söker Produktionspersonal som vill arbeta extra!', 'Lokalvårdare till Ulricehamn', 'Vi söker Produktionspersonal som vill arbeta extra!']"
2021,3,Umeå,228.0,"['Barnvakt Extrajobb Umeå 1 em/vecka (KÖRKORTSKRAV) - Kollektivavtal', 'Är du intresserad av att extrajobba i Umeå i augusti?', 'Personlig assistent till Funktionshinderomsorgen', 'Jobba extra som truckförare! ', 'Burlin Motor i Umeå söker helgpersonal!']"
2021,3,Upplands Väsby,5.0,['Extraarbete som Maskinoperatör']
2021,3,Upplands-Bro,119.0,"['Extrajobb som truckförare på lager i Brunna!', 'Studenter för extrajobb som returhanterare sökes till lager i Brunna', 'Extrajobb som truckförare på lager i Brunna!', 'JENSEN grundskola Bro Mälarstrand söker fritids- och lärarvikarier', 'Extrajobb på Systembolagets lager i Kungsängen!']"
2021,3,Uppsala,134.0,"['Extra Chaufför B, Uppsala', 'Serveringspersonal extra i Uppsala', 'Vi söker dig som vill jobba extra på lager (kommande uppdrag)', 'Extrajobb barnvakt Uppsala Lövstalöt 2 em/v - Kollektivavtal', 'Vi söker behandlare till enheten för intensiv kontextuell behandling – IKB']"
2021,3,Uppvidinge,1.0,['Individ och Familjeomsorgens Socialpsykiatri söker Boendestödjare']
2021,3,Vaggeryd,13.0,"['Givande extrajobb som personlig assistent', 'Spapersonal (helg) sökes till Hooks Herrgård ', 'Spapersonal 15 – 100 % sökes till Hooks Herrgård ', 'Personlig assistent till schemarad, tjänstgöringsgrad 58%', 'Vill du jobba extra inom lager?']"
